codigos;productos;uxb;fair_ventas;burzaco_ventas;a_korn_ventas;tucuman_ventas;fair_stock;burzaco_stock;a_korn_stock;tucuman_stock;cdistrib;ventas;stock
472833;LIMP. LIQ BLEM PLASTIF FLOR DP 450CC;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5865;LIMP. LIQ BLEM ROJO DP X450ML;15;0.0;0.0;0.06;0.0;0.0;0.0;-1.8;0.0;0.0;0.06;-1.8
46007;LIMP. LIQ BLEM ROJO X900ML;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469807;LIMP. LIQ BLEM VAI/LAV X400CC;1;0.0;0.0;0.0;0.0;0.0;0.0;-8.0;0.0;0.0;0.0;-8.0
462812;LIMP. LIQ CERAMICOL P/LAMPAZOS X900C;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469033;LIMP. LIQ CIF BAÑO BIO/ULTR DP 450CC;15;9.8;1.8;1.53;1.2;-9.86;29.93;21.6;2.33;85.0;14.33;129.0
473030;LIMP. LIQ CIF BIO/ACT BAÑO GAT X500C;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479818;LIMP. LIQ CIF P/BAÑOS EXPERT X500ML;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
465162;LIMP. LIQ CIF PISOS PLAST 450ML;15;0.0;0.0;0.4;0.33;13.06;0.0;4.8;1.2;0.0;0.73;19.06
464335;LIMP. LIQ CIF ULTRA RAP A/GRASA 5LT;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5588;LIMP. LIQ ECHO BALDE C 450ML;15;0.0;0.0;0.0;0.0;2.73;0.0;3.93;0.0;0.0;0.0;6.66
8391;LIMP. LIQ ECHO E/BALDE CLASICO X800C;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469876;LIMP. LIQ ECHO LISTO FLORAL X800CC;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469875;LIMP. LIQ ECHO LISTO LAVANDA X800CC;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3116;LIMP. LIQ ECOVITA DP BAÑOS 900CC;16;0.31;0.0;0.0;0.0;-1.06;0.0;2.93;0.0;0.0;0.31;1.87
10637;LIMP. LIQ ESENCIAL 1.8LT;6;0.0;0.0;0.0;0.0;1.0;0.0;3.5;1.0;0.0;0.0;5.5
466887;LIMP. LIQ ESENCIAL BCO 900CC;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460316;LIMP. LIQ ESENCIAL VARIOS 4.5L;3;2.33;2.0;2.33;8.66;-4.33;0.0;18.66;3.33;0.0;15.33;17.66
10622;LIMP. LIQ ESENCIAL VARIOS 900ML;15;1.0;0.0;0.0;3.73;0.0;0.0;0.0;9.4;0.0;4.73;9.4
5941;LIMP. LIQ GLADE 900ML BEBE;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8542;LIMP. LIQ GLADE 900ML BOSQ/PINO;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8543;LIMP. LIQ GLADE 900ML CAMPOS LAV;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3789;LIMP. LIQ GLADE 900ML FLORAL;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3800;LIMP. LIQ GLADE 900ML FLORES SIL;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3791;LIMP. LIQ GLADE 900ML HARMONY;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3797;LIMP. LIQ GLADE 900ML I LOVE;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3790;LIMP. LIQ GLADE 900ML MAÑANA CAM;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5938;LIMP. LIQ GLADE 900ML PARAIS AZU;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3788;LIMP. LIQ GLADE 900ML PINO;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463113;LIMP. LIQ GLADE FLORAL X4LT;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461615;LIMP. LIQ GLADE VARIOS x5lts;4;0.0;0.0;0.0;0.0;0.0;0.0;1.75;0.0;0.0;0.0;1.75
5387;LIMP. LIQ HARPIC 500ML CITRUS;12;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;-2.0
5386;LIMP. LIQ HARPIC 500ML EXTRA FUER;12;0.0;0.0;0.0;0.0;0.0;0.0;6.33;0.0;0.0;0.0;6.33
5385;LIMP. LIQ HARPIC 500ML FLORAL;12;0.0;0.0;0.0;0.0;0.0;0.0;5.5;0.0;0.0;0.0;5.5
5384;LIMP. LIQ HARPIC 500ML POWER PLUS;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5383;LIMP. LIQ HARPIC 500ML T ACC/BCOS;12;0.0;0.0;0.0;0.0;0.0;0.0;6.75;0.0;0.0;0.0;6.75
10348;LIMP. LIQ HEROE AROMA D/PRIM X900CC;12;5.08;3.58;0.0;0.75;0.0;0.0;1.16;0.0;0.0;9.41;1.16
463048;LIMP. LIQ HEROE ATARD VER 900ML;12;3.5;4.08;2.66;2.41;14.66;4.58;0.0;3.58;10.0;12.66;32.83
462453;LIMP. LIQ HEROE BRISA MAR 900CC;12;5.33;5.08;1.08;2.91;19.0;3.25;0.0;0.0;21.0;14.41;43.25
10347;LIMP. LIQ HEROE CAMP D/LAVANDA 900ML;12;30.16;7.83;24.08;2.08;40.58;3.75;0.0;0.0;15.0;64.16;59.33
462448;LIMP. LIQ HEROE LAVANDA 4L;3;20.33;5.0;14.33;2.0;0.0;7.66;0.0;1.0;46.0;41.66;54.66
462454;LIMP. LIQ HEROE LIMON 900CC;12;4.91;2.66;2.83;0.0;1.08;1.5;0.0;0.0;0.0;10.41;2.58
462455;LIMP. LIQ HEROE PINO 900CC;12;3.16;3.75;2.33;2.83;3.0;0.0;0.0;1.33;0.0;12.08;4.33
462456;LIMP. LIQ HEROE PINO X4LT;3;5.33;2.0;8.33;1.0;2.66;4.0;1.0;2.0;28.0;16.66;37.66
462443;LIMP. LIQ HEROE PRIMAVERA 4L;3;4.66;6.0;4.33;0.0;0.0;6.66;1.0;0.0;25.0;15.0;32.66
476028;LIMP. LIQ JARDIN VS 900CC;12;0.0;0.0;0.0;10.5;0.0;0.0;0.0;14.08;0.0;10.5;14.08
477175;LIMP. LIQ JARDIN VS X4LT;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10355;LIMP. LIQ LYSOFORM VS 900ML;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472688;LIMP. LIQ MR MUSCULO DP BAÑOS 450CC;15;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.06;0.0
472693;LIMP. LIQ MR MUSCULO EXT POWER COC G;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6899;LIMP. LIQ MR MUSCULO GAT BAÑOS 500ML;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473173;LIMP. LIQ ODEX AMONIACO 900CC;12;0.0;0.0;0.0;0.58;0.0;0.0;-2.0;0.0;0.0;0.58;-2.0
473476;LIMP. LIQ ODEX PISO FLORAL 4TR;3;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;8.0
471720;LIMP. LIQ ODEX PISOS 4L LAVANDA;3;0.0;0.0;0.0;0.0;0.0;-1.66;3.33;0.0;0.0;0.0;1.66
471472;LIMP. LIQ ODEX VARIOS x900ml;12;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
6256;LIMP. LIQ PINOLUZ ORIGINAL 900ML;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2131;LIMP. LIQ PINOLUZ PINO 900CC;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4726;LIMP. LIQ POETT VARIOS 1.8LT;8;0.0;0.0;0.0;0.0;6.25;0.0;-15.37;0.0;0.0;0.0;-9.12
4371;LIMP. LIQ POETT VARIOS 4LT;3;0.33;0.33;1.66;0.0;0.0;0.0;-12.0;0.0;0.0;2.33;-12.0
3919;LIMP. LIQ POETT VARIOS x900ml;12;41.75;16.33;0.41;10.5;13.25;3.83;1.25;8.41;0.0;69.0;26.75
2119;LIMP. LIQ PROCENEX 1.8LT;6;0.0;0.0;0.0;0.33;21.5;0.0;0.0;0.0;0.0;0.33;21.5
2125;LIMP. LIQ PROCENEX 900ML;12;5.66;0.33;0.0;3.66;77.16;4.91;32.16;14.91;0.0;9.66;129.16
463356;LIMP. LIQ PROCENEX DP BAÑOS GOLD x42;12;0.5;0.0;0.0;0.0;5.5;2.33;2.0;0.0;0.0;0.5;9.83
462296;LIMP. LIQ PROCENEX ORIGINAL 1.8LT;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11499;LIMP. LIQ PROCENEX ORIGINAL 5LT;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462297;LIMP. LIQ PROCENEX ORIGINAL 900CC;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
460963;LIMP. LIQ PROCENEX VARIOS 5LT;3;0.0;0.0;0.0;0.0;8.0;2.33;1.66;0.0;0.0;0.0;12.0
474564;LIMP. LIQ SEDILE 900CC;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475250;LIMP. LIQ SUIZA PISOS PLAST/FLOT 900;1;3.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;3.0;6.0
479754;LIMP. LIQ VAIS APRESTO DP X500cc;20;0.0;0.1;0.05;0.2;1.0;0.0;0.0;0.0;0.0;0.35;1.0
473635;LIMP. LIQ VAIS GAT BAÑOS 500G;12;1.33;0.5;0.0;0.0;13.08;1.08;0.0;0.0;0.0;1.83;14.16
469144;LIMP. LIQ ZORRO DP P/BAÑOS 500G;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469572;LIMP. LIQ ZORRO GAT BAÑOS 500CC;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475854;LIMP. LIQ. PROCENEX AIRES PRIMAV x90;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4441;LIMP.CIF CREMA CLASICO X 750CC;12;0.41;0.25;0.25;2.0;0.0;0.0;-2.41;1.83;0.0;2.91;-0.58
4436;LIMP.CIF CREMA LIMON X 750 CC;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469249;LIMP.CIF CREMA MULTI/LIMON X 375CC;12;0.0;0.0;0.0;0.0;0.0;2.25;1.33;0.0;0.0;0.0;3.58
477122;LIMP.CIF CREMA ROSAS/JAZMINES X375GR;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
467732;LIMP.GEL CIF A/BACTERIAL X 250CC;12;0.0;0.0;0.0;0.0;11.08;0.0;0.0;0.0;0.0;0.0;11.08
478523;LIMP.GEL PATO PURIFIC BRISAS T x500M;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
470565;LIMP.LIQ MR MUSCULO MULT/VIDRIOS x45;15;0.6;0.2;0.6;0.2;0.0;1.2;6.53;1.26;0.0;1.6;9.0
466864;LIMP.LIQ.P/PISOS ECOVITA X 900CC;15;0.0;0.0;0.0;0.0;0.0;0.0;3.93;0.0;0.0;0.0;3.93
463423;LIMP.LIQUIDO ESENCIAL FL.TROPICx1,8l;6;0.0;0.0;0.0;0.0;0.0;0.0;-2.66;0.0;0.0;0.0;-2.66
5776;LIMP.LIQUIDO ESENCIAL LIMON x1,8Lt;6;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;0.16;0.0
5586;LIMP.MR MUSCULO CREMA CITURS X 450CC;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5585;LIMP.MR MUSCULO CREMA FLORAL X 450CC;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8101;LIMPIA ESPALDA CABO INYECTADO;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471221;LIMPIA INODORO S/VASO ECOO;36;0.0;0.0;0.27;0.0;4.36;0.0;0.0;0.0;0.0;0.27;4.36
473926;LIMPIA TAPIZADOS ESCUDO AERO x360cc;12;1.08;0.5;1.16;0.0;3.58;0.0;0.0;0.0;0.0;2.75;3.58
462155;LIMPIA VIDRIO MOD.ITALIANO;1;0.0;0.0;0.0;0.0;408.0;72.0;12.0;0.0;0.0;0.0;492.0
476383;LIMPIADOR AYUDIN EXPERT DESINFEC. DP;16;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;2.5
476707;LIMPIADOR DE BAÑO SMART CLEAN x100cc;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480251;LIMPIADOR LIQ SUIZA x900cc PINO;1;4.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;4.0;23.0
480297;LIMPIADOR LIQ. SUIZA CITRONELLA x900;1;12.0;0.0;0.0;0.0;19.0;2.0;0.0;0.0;0.0;12.0;21.0
480295;LIMPIADOR LIQ. SUIZA LAVANDA x900cc;1;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0
480298;LIMPIADOR LIQ. SUIZA LIMON x900cc;1;6.0;0.0;0.0;0.0;22.0;3.0;0.0;0.0;0.0;6.0;25.0
480296;LIMPIADOR LIQ. SUIZA MARINA x900cc;1;8.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;8.0;17.0
5992;LIMPIADOR LIQUIDO HOGAR 900ml;15;0.0;0.0;0.0;0.0;35.2;0.0;0.0;0.0;0.0;0.0;35.2
480671;LIMPIADOR ODEX FLORAL x1.8ML;1;54.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;54.0;7.0
478608;LIMPIADOR P/PISO ASOMBROSO ANT-B x90;15;0.0;0.0;0.0;0.0;2.06;0.0;1.8;0.0;0.0;0.0;3.86
480264;LIMPIADOR POLVO SUIZA x500g;1;2.0;1.0;4.0;0.0;16.0;4.0;3.0;0.0;0.0;7.0;23.0
480257;LIMPIADOR SUIZA PISO PLAST DP x400cc;1;9.0;4.0;3.0;0.0;2.0;4.0;9.0;0.0;0.0;16.0;15.0
475472;LIMPIAPILETAS REF BOROLIMP;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2394;LIMPIATECHO S/CABO LA GAUCHITA;6;0.66;0.0;0.5;0.66;18.16;4.33;2.0;0.0;0.0;1.83;24.5
7992;LIMPIAVIDRIO GRANDE PIRAGUA NRO 30;12;0.0;0.16;0.08;0.41;0.0;3.58;0.0;1.25;0.0;0.66;4.83
466135;LIMPIAVIDRIOS AQUA SPLASH MAX LG;12;0.0;0.0;0.0;0.0;1.08;-4.16;2.75;0.0;0.0;0.0;-0.33
470738;LIMPIAVIDRIOS C/CABO EXTRALIMP 30cm;12;0.0;0.0;0.0;0.08;0.0;1.75;0.0;0.0;0.0;0.08;1.75
474180;LIMPIAVIDRIOS PLASTICO BORO/MODOPLAS;12;0.0;0.33;0.0;0.0;0.0;3.08;0.0;0.0;0.0;0.33;3.08
469470;LIMPIAVIDRIOS ZORRO GATILLO 500ML;20;0.0;0.0;0.0;0.0;15.2;0.0;0.0;0.0;0.0;0.0;15.2
6785;LIMPIAVRIDIOS LA GAUCHITA C/CAB;12;0.83;0.33;0.83;0.16;4.08;1.58;0.0;1.25;0.0;2.16;6.91
7361;LINO EL MANANTIAL XKG;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7403;LINO EL MANANTIAL XKG;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478900;LINTERNA C/ACCES 18W HM-7729G IMP-E;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;7.0
465409;LINTERNA IMP.EMANUEL;1;0.0;0.0;0.0;0.0;182.0;4.0;4.0;0.0;0.0;0.0;190.0
476045;LINTERNA LED 21x6cm SOIFER;1;0.0;0.0;4.0;1.0;-1.0;-4.0;17.0;14.0;0.0;5.0;26.0
476194;LINTERNA LED C/TIRA x12cm SOIFER;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
476101;LINTERNA LED x14cm SOIFER;1;0.0;0.0;0.0;0.0;0.0;-1.0;31.0;7.0;0.0;0.0;37.0
476102;LINTERNA LED x22cm SOIFER;1;1.0;0.0;1.0;0.0;2.0;-5.0;31.0;7.0;0.0;2.0;35.0
478894;LINTERNA LLAVERO W5147 IMP-E;1;0.0;0.0;1.0;0.0;2.0;0.0;3.0;0.0;0.0;1.0;5.0
478994;LINTERNA MINERA W8129-4 IMP-E;1;0.0;0.0;0.0;0.0;22.0;2.0;45.0;17.0;0.0;0.0;86.0
467215;LINTERNA USB/SOLAR LED RECARGABLE;1;0.0;0.0;0.0;0.0;25.0;5.0;0.0;0.0;0.0;0.0;30.0
11498;LIPO OSI OSI DULCE DE LECHE X500gr;12;1.0;0.08;0.33;0.0;1.58;0.0;1.0;0.0;0.0;1.41;2.58
465690;LIPSTIX 55727;1;1.0;0.0;0.0;0.0;9.0;-30.0;7.0;17.0;1848.0;1.0;1851.0
473684;LITTLE BABIES CARIÑITO IMP.EMANUEL;1;0.0;0.0;0.0;0.0;6.0;17.0;-1.0;7.0;120.0;0.0;149.0
480944;LLAVERO COLGANTE ARGENTINAx1Un.;1;52.0;0.0;2.0;0.0;43.0;0.0;3.0;0.0;0.0;54.0;46.0
474444;LLAVERO PANDA C/POMPOM x1Un.;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478234;LLAVERO POMPOM;1;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0
464534;LLAVERO TSUM TSUM 5263;1;1.0;0.0;0.0;0.0;105.0;35.0;0.0;0.0;0.0;1.0;140.0
475877;LLAVEROS PEPPA/WINNIE/KITTY/MINNIE x;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0
2136;LLUVIA DE PEINAR ESTELISSE ARG;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2137;LLUVIA DE PEINAR ESTELISSE KER;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2138;LLUVIA DE PEINAR ESTELISSE MAC;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462094;LLUVIA KERATINA BEAUTY x200c;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462545;LOCION ASTRINGENTE ASEPXIA x180cc;1;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;13.0
7896;LOCION CHESTER ICE X100ML;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468461;LOCOMOTORA FRICCION x2u;1;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;5.0
465254;LOL HUEVO SORPRESA 1011;1;0.0;0.0;0.0;0.0;0.0;63.0;4.0;0.0;0.0;0.0;67.0
465953;LOLLIPOP METALIZADO TUKY 18x46cm;1;0.0;0.0;0.0;0.0;0.0;-4.0;0.0;0.0;0.0;0.0;-4.0
13259;LOMITO 214 FETAS;1;2777.0;100.0;215.0;0.0;-90.0;-11.0;-27.0;0.0;0.0;3092.0;-128.0
13258;LOMITO AHUMADO 214;1;1241.0;0.0;105.0;0.0;96.0;23.0;86.0;0.0;0.0;1346.0;205.0
410;LOMITO DE ATUN BAHIA ACEITE x170gr;48;2.58;1.25;1.06;0.41;11.27;3.43;8.12;5.0;23.0;5.31;50.83
411;LOMITO DE ATUN BAHIA NATURAL 170G;48;1.85;0.95;1.81;0.02;8.16;3.91;7.72;0.0;21.0;4.64;40.81
4144;LOMITO DE ATUN CUMANA EN ACEITE 170G;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462227;LOMITO DE ATUN GOMES DA COSTA E/AC X;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462221;LOMITO DE ATUN GOMES DA COSTA NAT 17;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474756;LOMITO DE ATUN GOMES DA COSTA NAT B/;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
329;LOMITO DE ATUN LA CAMPAGNOLA AC X170;24;0.16;0.75;0.83;0.54;49.83;6.04;4.7;2.16;0.0;2.29;62.75
325;LOMITO DE ATUN LA CAMPAGNOLA AL NAT;24;0.0;0.0;0.0;0.16;7.0;3.0;3.0;1.83;0.0;0.16;14.83
322;LOMITO DE ATUN LA CAMPAGNOLA NAT X17;24;0.37;1.25;0.62;0.16;17.62;20.04;4.7;2.0;0.0;2.41;44.37
321;LOMITO DE ATUN LA CAMPAÑOLA E/ACE X3;24;0.0;0.0;0.0;0.0;18.0;5.0;5.0;2.0;0.0;0.0;30.0
460985;LOMITO DE ATUN MAROLIO ACEITE X170g;48;3.72;0.45;3.04;0.66;13.79;17.58;6.18;1.37;0.0;7.89;38.93
460986;LOMITO DE ATUN MAROLIO NATURAL X170g;48;2.93;0.14;2.79;0.54;3.08;21.02;8.89;2.16;0.0;6.41;35.16
461168;LOMITO DE ATUN MOLTO ACEITE X170g;48;5.29;0.18;3.77;0.04;8.25;11.06;6.97;2.0;2.0;9.29;30.29
461162;LOMITO DE ATUN MOLTO NATURAL X170g;48;6.33;1.37;4.1;0.5;1.83;5.25;7.68;1.5;0.0;12.31;16.27
13394;LOMITO HIERBAS MELQUIONE FETAS;1;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0
14181;LOMO AHUMADO FETAS VIDAMI;1;0.0;0.0;0.0;0.0;-6.0;0.0;0.0;0.0;0.0;0.0;-6.0
14180;LOMO AHUMADO VIDAMI HORMA;1;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0
13801;LOMO CERDO AHUMAD 1199 1/2 HORMA;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13800;LOMO CERDO AHUMAD 1199 HORMA;1;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;8.0
13802;LOMO CERDO AHUMAD 1199 x FETAS;1;0.0;0.0;0.0;0.0;-5.0;0.0;0.0;0.0;0.0;0.0;-5.0
14232;LOMO DE CERDO HORNEADO DELICATO 214;1;1861.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;1861.0;23.0
14233;LOMO DE CERDO HORNEADO DELICATO 214;1;107.0;0.0;0.0;0.0;-5.0;0.0;0.0;0.0;0.0;107.0;-5.0
13496;LOMO IBERICO DELICATO 214 HORMA;1;0.0;0.0;105.0;0.0;10.0;4.0;13.0;0.0;0.0;105.0;27.0
479696;LONAS REDONDA PLAYERA DISEÑOS TAURO;1;0.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;0.0;0.0;9.0
480755;LONCHERA BARCO IMP EMA 57344;1;0.0;2.0;1.0;0.0;95.0;10.0;11.0;24.0;0.0;3.0;140.0
478897;LONCHERA ELECTRICA x1.8Lt IMP-E;1;0.0;0.0;0.0;0.0;4.0;0.0;1.0;5.0;0.0;0.0;10.0
471930;LONCHERA ONYX VIHA x1lt;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460694;LONCHERA RIGIDA P/NIÑOS ARGOS;1;1.0;0.0;0.0;0.0;-1.0;28.0;0.0;29.0;0.0;1.0;56.0
480773;LONCHERA UNDERWATER IMP EMA 57339;72;0.0;0.02;0.06;0.02;2.0;0.0;0.0;0.0;0.0;0.12;2.0
13407;LONGANIZA 214 ESPAÑOLA;1;0.0;0.0;145.0;0.0;3801.0;-7.0;31.0;0.0;0.0;145.0;3825.0
14411;LONGANIZA A LA CALABR. DON OTTO;1;17944.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;17944.0;2.0
14081;LONGANIZA BASTON BIERZO;1;0.0;0.0;0.0;0.0;39.0;0.0;-12.0;0.0;0.0;0.0;27.0
14304;LONGANIZA C/PISTACHO SAN JOSE;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14080;LONGANIZA CALABRESA BIERZO;1;0.0;0.0;0.0;0.0;4.0;0.0;-11.0;0.0;0.0;0.0;-7.0
14356;LONGANIZA CALABREZA TERMOLI;1;86566.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;86566.0;40.0
13047;LONGANIZA CORTA 214;1;61383.0;5915.0;31123.0;0.0;55.0;16.0;11643.0;1.0;0.0;98421.0;11715.0
14199;LONGANIZA PURO CERDO ANGELANI;1;235.0;0.0;23921.0;0.0;13.0;0.0;26.0;0.0;0.0;24156.0;39.0
13328;LONGANIZA SUPER BASTON 214;1;33536.0;0.0;0.0;0.0;103.0;4.0;19.0;5.0;0.0;33536.0;131.0
14003;LONGANIZA SUPER BASTON 214 FRACC;1;380.0;0.0;0.0;0.0;-144.0;0.0;0.0;0.0;0.0;380.0;-144.0
14204;LONGANIZA T/CALABRESA 1804;1;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
14210;LONGANIZA T/CALABRESA EBRO;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14214;LONGANIZA T/CANTINERA EBRO;1;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
2140;LOPEZ BRUT 750CC;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0
2141;LOPEZ EXTRA BRUT;6;0.0;1.0;0.0;0.0;25.16;2.83;1.83;4.33;0.0;1.0;34.16
479732;LOS CONOS LO+POP x40gr;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479723;LOS CONOS LO+POP x83gr;35;0.0;0.0;0.0;0.0;2.08;0.0;0.0;0.0;0.0;0.0;2.08
473255;LUBRICANTE AER ESCUDO RG2 x230g;12;1.33;0.0;0.0;0.33;29.66;1.16;0.0;3.66;0.0;1.66;34.5
480690;LUBRICANTE MULTIUSO HD440 GRANDE x24;1;24.0;0.0;0.0;11.0;81.0;0.0;0.0;0.0;0.0;35.0;81.0
